docname,topic,proportion
Sample.txt:405,002,0.909808
Sample.txt:405,000,0.090192
Sample.txt:440,006,0.506446
Sample.txt:440,000,0.329682
Sample.txt:440,004,0.163872
Sample.txt:475,000,0.521061
Sample.txt:475,005,0.478939
Sample.txt:510,000,1.0
Sample.txt:545,008,0.700978
Sample.txt:545,000,0.299022
Sample.txt:580,003,1.0
Sample.txt:20,005,1.0
Sample.txt:55,007,0.779264
Sample.txt:55,000,0.137297
Sample.txt:55,001,0.060532
Sample.txt:55,003,0.022907
Sample.txt:90,008,1.0
Sample.txt:125,000,0.948695
Sample.txt:125,001,0.051305
Sample.txt:160,002,0.280336
Sample.txt:160,008,0.256626
Sample.txt:160,009,0.183432
Sample.txt:160,001,0.181108
Sample.txt:160,000,0.098499
Sample.txt:195,009,1.0
Sample.txt:230,000,0.595088
Sample.txt:230,001,0.359905
Sample.txt:230,003,0.045008
Sample.txt:265,000,0.583499
Sample.txt:265,001,0.416501
Sample.txt:300,005,0.315866
Sample.txt:300,004,0.273795
Sample.txt:300,000,0.215364
Sample.txt:300,001,0.194974
Sample.txt:307,004,0.756158
Sample.txt:307,000,0.156409
Sample.txt:307,005,0.087433
Sample.txt:342,000,0.54142
Sample.txt:342,002,0.200871
Sample.txt:342,005,0.174713
Sample.txt:342,007,0.077694
Sample.txt:342,001,0.005301
Sample.txt:377,005,0.455556
Sample.txt:377,001,0.350782
Sample.txt:377,002,0.129178
Sample.txt:377,004,0.064485
Sample.txt:412,002,1.0
Sample.txt:447,006,0.907263
Sample.txt:447,000,0.092737
Sample.txt:482,000,0.530459
Sample.txt:482,001,0.261651
Sample.txt:482,007,0.155537
Sample.txt:482,002,0.052352
Sample.txt:517,001,0.439154
Sample.txt:517,000,0.334041
Sample.txt:517,009,0.131544
Sample.txt:517,002,0.095262
Sample.txt:552,008,0.754653
Sample.txt:552,000,0.245347
Sample.txt:587,003,1.0
Sample.txt:23,000,0.862207
Sample.txt:23,002,0.137793
Sample.txt:58,007,1.0
Sample.txt:93,009,0.551954
Sample.txt:93,000,0.234566
Sample.txt:93,002,0.121501
Sample.txt:93,001,0.077573
Sample.txt:93,007,0.014406
Sample.txt:128,000,0.785402
Sample.txt:128,001,0.174628
Sample.txt:128,009,0.03997
Sample.txt:163,001,0.827541
Sample.txt:163,000,0.172459
Sample.txt:198,009,0.921423
Sample.txt:198,000,0.078577
Sample.txt:233,000,0.625074
Sample.txt:233,001,0.155534
Sample.txt:233,005,0.06299
Sample.txt:233,008,0.053806
Sample.txt:233,004,0.052422
Sample.txt:233,002,0.050174
Sample.txt:268,001,0.453437
Sample.txt:268,000,0.277251
Sample.txt:268,004,0.079225
Sample.txt:268,006,0.073333
Sample.txt:268,009,0.06532
Sample.txt:268,005,0.051435
Sample.txt:303,004,0.905693
Sample.txt:303,001,0.094307
Sample.txt:310,004,1.0
Sample.txt:345,005,0.905611
Sample.txt:345,000,0.094389
Sample.txt:380,000,0.635738
Sample.txt:380,002,0.278123
Sample.txt:380,007,0.086139
Sample.txt:415,002,0.289595
Sample.txt:415,000,0.224817
Sample.txt:415,001,0.211597
Sample.txt:415,005,0.17302
Sample.txt:415,004,0.100971
Sample.txt:450,006,1.0
Sample.txt:485,000,0.66737
Sample.txt:485,001,0.28996
Sample.txt:485,008,0.04267
Sample.txt:520,000,0.407467
Sample.txt:520,002,0.355005
Sample.txt:520,001,0.181717
Sample.txt:520,003,0.055811
Sample.txt:555,008,0.74797
Sample.txt:555,000,0.25203
Sample.txt:590,003,1.0
Sample.txt:27,000,0.502715
Sample.txt:27,006,0.180888
Sample.txt:27,005,0.162367
Sample.txt:27,009,0.114233
Sample.txt:27,008,0.039797
Sample.txt:62,007,1.0
Sample.txt:97,008,1.0
Sample.txt:132,000,0.61837
Sample.txt:132,001,0.38163
Sample.txt:167,001,1.0
Sample.txt:202,005,0.755386
Sample.txt:202,000,0.167683
Sample.txt:202,001,0.076931
Sample.txt:237,006,1.0
Sample.txt:272,001,1.0
Sample.txt:314,000,0.438421
Sample.txt:314,004,0.38401
Sample.txt:314,005,0.17757
Sample.txt:349,005,0.717212
Sample.txt:349,000,0.232912
Sample.txt:349,002,0.049876
Sample.txt:384,000,0.545406
Sample.txt:384,007,0.179031
Sample.txt:384,006,0.131656
Sample.txt:384,001,0.085488
Sample.txt:384,008,0.032119
Sample.txt:384,005,0.026299
Sample.txt:419,000,0.52046
Sample.txt:419,002,0.408797
Sample.txt:419,007,0.070743
Sample.txt:454,006,0.592952
Sample.txt:454,000,0.197877
Sample.txt:454,001,0.104751
Sample.txt:454,004,0.056978
Sample.txt:454,003,0.020789
Sample.txt:454,007,0.013377
Sample.txt:454,005,0.007136
Sample.txt:454,002,0.00614
Sample.txt:489,005,0.740108
Sample.txt:489,002,0.14462
Sample.txt:489,000,0.115273
Sample.txt:524,000,0.918411
Sample.txt:524,001,0.081589
Sample.txt:559,008,0.508745
Sample.txt:559,000,0.491255
Sample.txt:594,003,0.849678
Sample.txt:594,000,0.135823
Sample.txt:594,007,0.014499
Sample.txt:30,009,0.808594
Sample.txt:30,006,0.19165
Sample.txt:65,000,1.0
Sample.txt:100,000,1.0
Sample.txt:135,000,0.755942
Sample.txt:135,002,0.244058
Sample.txt:170,001,1.0
Sample.txt:205,001,1.0
Sample.txt:240,005,0.785979
Sample.txt:240,001,0.157695
Sample.txt:240,000,0.056327
Sample.txt:275,000,0.653575
Sample.txt:275,001,0.346425
Sample.txt:317,000,0.881946
Sample.txt:317,001,0.118054
Sample.txt:352,000,0.759388
Sample.txt:352,001,0.136204
Sample.txt:352,005,0.05257
Sample.txt:352,003,0.049392
Sample.txt:352,002,0.002445
Sample.txt:387,002,0.711178
Sample.txt:387,005,0.14843
Sample.txt:387,000,0.140392
Sample.txt:422,002,1.0
Sample.txt:457,006,0.526032
Sample.txt:457,000,0.17467
Sample.txt:457,004,0.166811
Sample.txt:457,002,0.052148
Sample.txt:457,001,0.051902
Sample.txt:457,007,0.028438
Sample.txt:492,005,0.508873
Sample.txt:492,000,0.329886
Sample.txt:492,001,0.096526
Sample.txt:492,007,0.064716
Sample.txt:527,000,1.0
Sample.txt:562,008,1.0
Sample.txt:597,003,0.889472
Sample.txt:597,000,0.110529
Sample.txt:3,009,0.491559
Sample.txt:3,005,0.260467
Sample.txt:3,004,0.247974
