docname,topic,proportion
input_SAR.txt:1130,000,1.0
input_SAR.txt:1165,000,1.0
input_SAR.txt:1200,004,1.0
input_SAR.txt:1235,000,1.0
input_SAR.txt:1270,000,1.0
input_SAR.txt:1305,000,1.0
input_SAR.txt:1340,000,1.0
input_SAR.txt:1375,002,1.0
input_SAR.txt:1410,001,1.0
input_SAR.txt:1445,000,1.0
input_SAR.txt:1480,005,1.0
input_SAR.txt:1515,000,1.0
input_SAR.txt:1550,010,1.0
input_SAR.txt:1585,001,1.0
input_SAR.txt:1620,000,1.0
input_SAR.txt:1655,000,1.0
input_SAR.txt:28,004,1.0
input_SAR.txt:63,001,1.0
input_SAR.txt:98,000,1.0
input_SAR.txt:133,000,1.0
input_SAR.txt:168,002,1.0
input_SAR.txt:203,000,1.0
input_SAR.txt:238,003,1.0
input_SAR.txt:273,003,1.0
input_SAR.txt:308,003,1.0
input_SAR.txt:343,001,1.0
input_SAR.txt:378,010,1.0
input_SAR.txt:413,004,1.0
input_SAR.txt:448,011,1.0
input_SAR.txt:483,004,1.0
input_SAR.txt:518,000,1.0
input_SAR.txt:553,008,1.0
input_SAR.txt:588,001,1.0
input_SAR.txt:623,000,1.0
input_SAR.txt:658,000,1.0
input_SAR.txt:693,001,1.0
input_SAR.txt:728,011,1.0
input_SAR.txt:763,000,1.0
input_SAR.txt:798,002,1.0
input_SAR.txt:833,000,1.0
input_SAR.txt:863,005,1.0
input_SAR.txt:898,007,1.0
input_SAR.txt:933,005,1.0
input_SAR.txt:968,000,1.0
input_SAR.txt:1003,000,1.0
input_SAR.txt:1038,000,1.0
input_SAR.txt:1073,005,1.0
input_SAR.txt:1108,005,1.0
input_SAR.txt:1143,000,1.0
input_SAR.txt:1178,002,1.0
input_SAR.txt:1213,002,1.0
input_SAR.txt:1248,012,1.0
input_SAR.txt:1283,000,1.0
input_SAR.txt:1318,000,1.0
input_SAR.txt:1353,005,1.0
input_SAR.txt:1388,003,1.0
input_SAR.txt:1423,000,1.0
input_SAR.txt:1458,005,1.0
input_SAR.txt:1493,000,1.0
input_SAR.txt:1528,000,1.0
input_SAR.txt:1563,001,1.0
input_SAR.txt:1598,000,1.0
input_SAR.txt:1633,004,1.0
input_SAR.txt:1668,006,1.0
input_SAR.txt:22,001,1.0
input_SAR.txt:57,000,1.0
input_SAR.txt:92,010,1.0
input_SAR.txt:127,003,1.0
input_SAR.txt:162,004,1.0
input_SAR.txt:197,003,1.0
input_SAR.txt:232,004,1.0
input_SAR.txt:267,002,1.0
input_SAR.txt:302,001,1.0
input_SAR.txt:337,011,1.0
input_SAR.txt:372,001,1.0
input_SAR.txt:407,000,1.0
input_SAR.txt:442,012,1.0
input_SAR.txt:477,009,1.0
input_SAR.txt:512,011,1.0
input_SAR.txt:547,002,1.0
input_SAR.txt:582,002,1.0
input_SAR.txt:617,002,1.0
input_SAR.txt:652,001,1.0
input_SAR.txt:687,006,1.0
input_SAR.txt:722,000,1.0
input_SAR.txt:757,001,1.0
input_SAR.txt:792,000,1.0
input_SAR.txt:827,001,1.0
input_SAR.txt:857,005,1.0
input_SAR.txt:892,002,1.0
input_SAR.txt:927,005,1.0
input_SAR.txt:962,000,1.0
input_SAR.txt:997,002,1.0
input_SAR.txt:1032,008,1.0
input_SAR.txt:1067,002,1.0
input_SAR.txt:1102,002,1.0
input_SAR.txt:1137,002,1.0
input_SAR.txt:1172,002,1.0
input_SAR.txt:1207,002,1.0
input_SAR.txt:1242,000,1.0
input_SAR.txt:1277,000,1.0
input_SAR.txt:1312,000,1.0
input_SAR.txt:1347,000,1.0
input_SAR.txt:1382,000,1.0
input_SAR.txt:1417,000,1.0
input_SAR.txt:1452,000,1.0
input_SAR.txt:1487,005,1.0
input_SAR.txt:1522,004,1.0
input_SAR.txt:1557,001,1.0
input_SAR.txt:1592,001,1.0
input_SAR.txt:1627,004,1.0
input_SAR.txt:1662,008,1.0
input_SAR.txt:11,002,1.0
input_SAR.txt:46,000,1.0
input_SAR.txt:81,000,1.0
input_SAR.txt:116,001,1.0
input_SAR.txt:151,010,1.0
input_SAR.txt:186,000,1.0
input_SAR.txt:221,000,1.0
input_SAR.txt:256,000,1.0
input_SAR.txt:291,003,1.0
input_SAR.txt:326,004,1.0
input_SAR.txt:361,005,1.0
input_SAR.txt:396,004,1.0
input_SAR.txt:431,001,1.0
input_SAR.txt:466,003,1.0
input_SAR.txt:501,001,1.0
input_SAR.txt:536,000,1.0
input_SAR.txt:571,001,1.0
input_SAR.txt:606,001,1.0
input_SAR.txt:641,011,1.0
input_SAR.txt:676,000,1.0
input_SAR.txt:711,001,1.0
input_SAR.txt:746,010,1.0
input_SAR.txt:781,000,1.0
input_SAR.txt:816,000,1.0
input_SAR.txt:851,001,1.0
input_SAR.txt:881,000,1.0
input_SAR.txt:916,005,1.0
input_SAR.txt:951,004,1.0
input_SAR.txt:986,006,1.0
input_SAR.txt:1021,009,1.0
input_SAR.txt:1056,001,1.0
input_SAR.txt:1091,004,1.0
input_SAR.txt:1126,000,1.0
input_SAR.txt:1161,000,1.0
input_SAR.txt:1196,001,1.0
input_SAR.txt:1231,002,1.0
input_SAR.txt:1266,011,1.0
input_SAR.txt:1301,000,1.0
input_SAR.txt:1336,000,1.0
input_SAR.txt:1371,005,1.0
input_SAR.txt:1406,001,1.0
input_SAR.txt:1441,000,1.0
input_SAR.txt:1476,005,1.0
input_SAR.txt:1511,000,1.0
input_SAR.txt:1546,003,1.0
input_SAR.txt:1581,000,1.0
input_SAR.txt:1616,001,1.0
input_SAR.txt:1651,007,1.0
input_SAR.txt:19,000,1.0
input_SAR.txt:54,000,1.0
input_SAR.txt:89,000,1.0
input_SAR.txt:124,000,1.0
input_SAR.txt:159,001,1.0
input_SAR.txt:194,002,1.0
input_SAR.txt:229,003,1.0
input_SAR.txt:264,004,1.0
input_SAR.txt:299,003,1.0
input_SAR.txt:334,000,1.0
input_SAR.txt:369,000,1.0
input_SAR.txt:404,000,1.0
input_SAR.txt:439,000,1.0
input_SAR.txt:474,006,1.0
input_SAR.txt:509,000,1.0
input_SAR.txt:544,000,1.0
input_SAR.txt:579,001,1.0
input_SAR.txt:614,001,1.0
input_SAR.txt:649,001,1.0
input_SAR.txt:684,001,1.0
input_SAR.txt:719,000,1.0
input_SAR.txt:754,001,1.0
input_SAR.txt:789,009,1.0
input_SAR.txt:824,001,1.0
input_SAR.txt:889,002,1.0
input_SAR.txt:924,005,1.0
input_SAR.txt:959,005,1.0
input_SAR.txt:994,000,1.0
input_SAR.txt:1029,009,1.0
input_SAR.txt:1064,000,1.0
input_SAR.txt:1099,004,1.0
input_SAR.txt:1134,001,1.0
input_SAR.txt:1169,005,1.0
input_SAR.txt:1204,002,1.0
input_SAR.txt:1239,000,1.0
input_SAR.txt:1274,003,1.0
input_SAR.txt:1309,000,1.0
input_SAR.txt:1344,003,1.0
input_SAR.txt:1379,005,1.0
input_SAR.txt:1414,000,1.0
input_SAR.txt:1449,005,1.0
input_SAR.txt:1484,005,1.0
input_SAR.txt:1519,005,1.0
input_SAR.txt:1554,001,1.0
input_SAR.txt:1589,001,1.0
input_SAR.txt:1624,003,1.0
input_SAR.txt:1659,001,1.0
input_SAR.txt:6,004,1.0
input_SAR.txt:41,002,1.0
input_SAR.txt:76,008,1.0
input_SAR.txt:111,001,1.0
input_SAR.txt:146,000,1.0
input_SAR.txt:181,000,1.0
input_SAR.txt:216,001,1.0
input_SAR.txt:251,003,1.0
input_SAR.txt:286,002,1.0
input_SAR.txt:321,004,1.0
input_SAR.txt:356,000,1.0
input_SAR.txt:391,000,1.0
input_SAR.txt:426,000,1.0
input_SAR.txt:461,000,1.0
input_SAR.txt:496,001,1.0
input_SAR.txt:531,001,1.0
input_SAR.txt:566,008,1.0
input_SAR.txt:601,000,1.0
input_SAR.txt:636,003,1.0
input_SAR.txt:671,000,1.0
input_SAR.txt:706,001,1.0
input_SAR.txt:741,002,1.0
input_SAR.txt:776,000,1.0
input_SAR.txt:811,004,1.0
input_SAR.txt:846,001,1.0
input_SAR.txt:876,001,1.0
input_SAR.txt:911,005,1.0
input_SAR.txt:946,002,1.0
input_SAR.txt:981,010,1.0
input_SAR.txt:1016,001,1.0
input_SAR.txt:1051,000,1.0
input_SAR.txt:1086,000,1.0
input_SAR.txt:1121,005,1.0
input_SAR.txt:1156,005,1.0
input_SAR.txt:1191,000,1.0
input_SAR.txt:1226,003,1.0
input_SAR.txt:1261,001,1.0
input_SAR.txt:1296,010,1.0
input_SAR.txt:1331,005,1.0
input_SAR.txt:1366,000,1.0
input_SAR.txt:1401,002,1.0
input_SAR.txt:1436,008,1.0
input_SAR.txt:1471,005,1.0
input_SAR.txt:1506,003,1.0
input_SAR.txt:1541,002,1.0
input_SAR.txt:1576,000,1.0
input_SAR.txt:1611,001,1.0
input_SAR.txt:1646,000,1.0
input_SAR.txt:27,001,1.0
input_SAR.txt:62,001,1.0
input_SAR.txt:97,008,1.0
input_SAR.txt:132,000,1.0
input_SAR.txt:167,002,1.0
input_SAR.txt:202,001,1.0
input_SAR.txt:237,004,1.0
input_SAR.txt:272,002,1.0
input_SAR.txt:307,003,1.0
input_SAR.txt:342,000,1.0
input_SAR.txt:377,010,1.0
input_SAR.txt:412,011,1.0
input_SAR.txt:447,003,1.0
input_SAR.txt:482,009,1.0
input_SAR.txt:517,007,1.0
input_SAR.txt:552,001,1.0
input_SAR.txt:587,008,1.0
input_SAR.txt:622,001,1.0
input_SAR.txt:657,001,1.0
input_SAR.txt:692,003,1.0
input_SAR.txt:727,000,1.0
input_SAR.txt:762,001,1.0
input_SAR.txt:797,006,1.0
input_SAR.txt:832,001,1.0
input_SAR.txt:862,000,1.0
input_SAR.txt:897,000,1.0
input_SAR.txt:932,000,1.0
input_SAR.txt:967,000,1.0
input_SAR.txt:1002,001,1.0
input_SAR.txt:1037,000,1.0
input_SAR.txt:1072,000,1.0
input_SAR.txt:1107,002,1.0
input_SAR.txt:1142,008,1.0
input_SAR.txt:1177,000,1.0
input_SAR.txt:1212,004,1.0
input_SAR.txt:1247,005,1.0
input_SAR.txt:1282,002,1.0
input_SAR.txt:1317,000,1.0
input_SAR.txt:1352,005,1.0
input_SAR.txt:1387,002,1.0
input_SAR.txt:1422,000,1.0
input_SAR.txt:1457,005,1.0
input_SAR.txt:1492,000,1.0
input_SAR.txt:1527,000,1.0
input_SAR.txt:1562,001,1.0
input_SAR.txt:1597,001,1.0
input_SAR.txt:1632,004,1.0
input_SAR.txt:1667,006,1.0
input_SAR.txt:1,003,1.0
input_SAR.txt:36,002,1.0
input_SAR.txt:71,003,1.0
input_SAR.txt:106,001,1.0
input_SAR.txt:141,000,1.0
input_SAR.txt:176,002,1.0
input_SAR.txt:211,001,1.0
input_SAR.txt:246,002,1.0
input_SAR.txt:281,000,1.0
input_SAR.txt:316,002,1.0
input_SAR.txt:351,004,1.0
input_SAR.txt:386,006,1.0
input_SAR.txt:421,001,1.0
input_SAR.txt:456,001,1.0
input_SAR.txt:491,002,1.0
input_SAR.txt:526,000,1.0
input_SAR.txt:561,005,1.0
input_SAR.txt:596,002,1.0
input_SAR.txt:631,001,1.0
input_SAR.txt:666,003,1.0
input_SAR.txt:701,001,1.0
input_SAR.txt:736,000,1.0
input_SAR.txt:771,000,1.0
input_SAR.txt:806,000,1.0
input_SAR.txt:841,001,1.0
input_SAR.txt:871,005,1.0
input_SAR.txt:906,005,1.0
input_SAR.txt:941,000,1.0
input_SAR.txt:976,004,1.0
input_SAR.txt:1011,002,1.0
input_SAR.txt:1046,008,1.0
input_SAR.txt:1081,005,1.0
input_SAR.txt:1116,004,1.0
input_SAR.txt:1151,005,1.0
input_SAR.txt:1186,000,1.0
input_SAR.txt:1221,000,1.0
input_SAR.txt:1256,000,1.0
input_SAR.txt:1291,002,1.0
input_SAR.txt:1326,005,1.0
input_SAR.txt:1361,000,1.0
input_SAR.txt:1396,000,1.0
input_SAR.txt:1431,000,1.0
input_SAR.txt:1466,005,1.0
input_SAR.txt:1501,005,1.0
input_SAR.txt:1536,001,1.0
input_SAR.txt:1571,003,1.0
input_SAR.txt:1606,001,1.0
input_SAR.txt:1641,000,1.0
input_SAR.txt:32,002,1.0
input_SAR.txt:67,001,1.0
input_SAR.txt:102,001,1.0
input_SAR.txt:137,001,1.0
input_SAR.txt:172,003,1.0
input_SAR.txt:207,000,1.0
input_SAR.txt:242,001,1.0
input_SAR.txt:277,002,1.0
input_SAR.txt:312,003,1.0
input_SAR.txt:347,000,1.0
input_SAR.txt:382,009,1.0
input_SAR.txt:417,007,1.0
input_SAR.txt:452,008,1.0
input_SAR.txt:487,004,1.0
input_SAR.txt:522,000,1.0
input_SAR.txt:557,002,1.0
input_SAR.txt:592,000,1.0
input_SAR.txt:627,005,1.0
input_SAR.txt:662,000,1.0
input_SAR.txt:697,005,1.0
input_SAR.txt:732,000,1.0
input_SAR.txt:767,000,1.0
input_SAR.txt:802,009,1.0
input_SAR.txt:837,002,1.0
input_SAR.txt:867,000,1.0
input_SAR.txt:902,011,1.0
input_SAR.txt:937,000,1.0
input_SAR.txt:972,002,1.0
input_SAR.txt:1007,000,1.0
input_SAR.txt:1042,000,1.0
input_SAR.txt:1077,000,1.0
input_SAR.txt:1112,005,1.0
input_SAR.txt:1147,000,1.0
input_SAR.txt:1182,004,1.0
input_SAR.txt:1217,003,1.0
input_SAR.txt:1252,002,1.0
input_SAR.txt:1287,002,1.0
input_SAR.txt:1322,000,1.0
input_SAR.txt:1357,004,1.0
input_SAR.txt:1392,005,1.0
input_SAR.txt:1427,000,1.0
input_SAR.txt:1462,005,1.0
input_SAR.txt:1497,000,1.0
input_SAR.txt:1532,001,1.0
input_SAR.txt:1567,008,1.0
input_SAR.txt:1602,000,1.0
input_SAR.txt:1637,000,1.0
input_SAR.txt:1672,000,1.0
input_SAR.txt:17,003,1.0
input_SAR.txt:52,002,1.0
input_SAR.txt:87,003,1.0
input_SAR.txt:122,004,1.0
input_SAR.txt:157,000,1.0
input_SAR.txt:192,007,1.0
input_SAR.txt:227,001,1.0
input_SAR.txt:262,008,1.0
input_SAR.txt:297,011,1.0
input_SAR.txt:332,000,1.0
input_SAR.txt:367,008,1.0
input_SAR.txt:402,001,1.0
input_SAR.txt:437,012,1.0
input_SAR.txt:472,006,1.0
input_SAR.txt:507,011,1.0
input_SAR.txt:542,002,1.0
input_SAR.txt:577,000,1.0
input_SAR.txt:612,002,1.0
input_SAR.txt:647,000,1.0
input_SAR.txt:682,001,1.0
input_SAR.txt:717,000,1.0
input_SAR.txt:752,000,1.0
input_SAR.txt:787,001,1.0
input_SAR.txt:822,001,1.0
input_SAR.txt:887,011,1.0
input_SAR.txt:922,001,1.0
input_SAR.txt:957,003,1.0
input_SAR.txt:992,000,1.0
input_SAR.txt:1027,001,1.0
input_SAR.txt:1062,000,1.0
input_SAR.txt:1097,002,1.0
input_SAR.txt:1132,000,1.0
input_SAR.txt:1167,000,1.0
input_SAR.txt:1202,011,1.0
input_SAR.txt:1237,000,1.0
input_SAR.txt:1272,011,1.0
input_SAR.txt:1307,000,1.0
input_SAR.txt:1342,001,1.0
input_SAR.txt:1377,004,1.0
input_SAR.txt:1412,005,1.0
input_SAR.txt:1447,000,1.0
input_SAR.txt:1482,005,1.0
input_SAR.txt:1517,000,1.0
input_SAR.txt:1552,001,1.0
input_SAR.txt:1587,003,1.0
input_SAR.txt:1622,000,1.0
input_SAR.txt:1657,000,1.0
input_SAR.txt:5,003,1.0
input_SAR.txt:40,004,1.0
input_SAR.txt:75,002,1.0
input_SAR.txt:110,000,1.0
input_SAR.txt:145,004,1.0
input_SAR.txt:180,000,1.0
input_SAR.txt:215,011,1.0
input_SAR.txt:250,001,1.0
input_SAR.txt:285,002,1.0
input_SAR.txt:320,002,1.0
input_SAR.txt:355,010,1.0
input_SAR.txt:390,000,1.0
input_SAR.txt:425,000,1.0
input_SAR.txt:460,000,1.0
input_SAR.txt:495,001,1.0
input_SAR.txt:530,000,1.0
input_SAR.txt:565,000,1.0
input_SAR.txt:600,002,1.0
input_SAR.txt:635,008,1.0
input_SAR.txt:670,000,1.0
input_SAR.txt:705,001,1.0
input_SAR.txt:740,003,1.0
input_SAR.txt:775,000,1.0
input_SAR.txt:810,000,1.0
input_SAR.txt:845,009,1.0
input_SAR.txt:875,001,1.0
input_SAR.txt:910,001,1.0
input_SAR.txt:945,002,1.0
input_SAR.txt:980,000,1.0
input_SAR.txt:1015,001,1.0
input_SAR.txt:1050,001,1.0
input_SAR.txt:1085,005,1.0
input_SAR.txt:1120,005,1.0
input_SAR.txt:1155,005,1.0
input_SAR.txt:1190,005,1.0
input_SAR.txt:1225,003,1.0
input_SAR.txt:1260,000,1.0
input_SAR.txt:1295,001,1.0
input_SAR.txt:1330,005,1.0
input_SAR.txt:1365,003,1.0
input_SAR.txt:1400,005,1.0
input_SAR.txt:1435,000,1.0
input_SAR.txt:1470,000,1.0
input_SAR.txt:1505,002,1.0
input_SAR.txt:1540,000,1.0
input_SAR.txt:1575,001,1.0
input_SAR.txt:1610,001,1.0
input_SAR.txt:1645,001,1.0
input_SAR.txt:29,003,1.0
input_SAR.txt:64,000,1.0
input_SAR.txt:99,001,1.0
input_SAR.txt:134,000,1.0
input_SAR.txt:169,007,1.0
input_SAR.txt:204,011,1.0
input_SAR.txt:239,004,1.0
input_SAR.txt:274,003,1.0
input_SAR.txt:309,002,1.0
input_SAR.txt:344,000,1.0
input_SAR.txt:379,006,1.0
input_SAR.txt:414,004,1.0
input_SAR.txt:449,000,1.0
input_SAR.txt:484,000,1.0
input_SAR.txt:519,003,1.0
input_SAR.txt:554,008,1.0
input_SAR.txt:589,000,1.0
input_SAR.txt:624,001,1.0
input_SAR.txt:659,004,1.0
input_SAR.txt:694,000,0.784423
input_SAR.txt:694,001,0.215577
input_SAR.txt:729,000,1.0
input_SAR.txt:764,001,1.0
input_SAR.txt:799,000,1.0
input_SAR.txt:834,001,1.0
input_SAR.txt:864,000,1.0
input_SAR.txt:899,011,1.0
input_SAR.txt:934,005,1.0
input_SAR.txt:969,000,1.0
input_SAR.txt:1004,000,1.0
input_SAR.txt:1039,000,1.0
input_SAR.txt:1074,000,1.0
input_SAR.txt:1109,005,1.0
input_SAR.txt:1144,000,1.0
input_SAR.txt:1179,002,1.0
input_SAR.txt:1214,001,1.0
input_SAR.txt:1249,000,1.0
input_SAR.txt:1284,000,1.0
input_SAR.txt:1319,000,1.0
input_SAR.txt:1354,001,1.0
input_SAR.txt:1389,000,1.0
input_SAR.txt:1424,000,1.0
input_SAR.txt:1459,000,1.0
input_SAR.txt:1494,005,1.0
input_SAR.txt:1529,000,1.0
input_SAR.txt:1564,000,1.0
input_SAR.txt:1599,000,1.0
input_SAR.txt:1634,003,1.0
input_SAR.txt:1669,001,1.0
input_SAR.txt:31,000,1.0
input_SAR.txt:66,001,1.0
input_SAR.txt:101,000,1.0
input_SAR.txt:136,001,1.0
input_SAR.txt:171,000,1.0
input_SAR.txt:206,000,1.0
input_SAR.txt:241,000,1.0
input_SAR.txt:276,000,1.0
input_SAR.txt:311,003,1.0
input_SAR.txt:346,000,1.0
input_SAR.txt:381,009,1.0
input_SAR.txt:416,000,1.0
input_SAR.txt:451,004,1.0
input_SAR.txt:486,000,1.0
input_SAR.txt:521,001,1.0
input_SAR.txt:556,008,1.0
input_SAR.txt:591,008,1.0
input_SAR.txt:626,002,1.0
input_SAR.txt:661,007,1.0
input_SAR.txt:696,006,1.0
input_SAR.txt:731,008,1.0
input_SAR.txt:766,001,1.0
input_SAR.txt:801,000,1.0
input_SAR.txt:836,000,1.0
input_SAR.txt:866,000,1.0
input_SAR.txt:901,011,1.0
input_SAR.txt:936,004,1.0
input_SAR.txt:971,011,1.0
input_SAR.txt:1006,001,1.0
input_SAR.txt:1041,000,1.0
input_SAR.txt:1076,005,1.0
input_SAR.txt:1111,005,1.0
input_SAR.txt:1146,000,1.0
input_SAR.txt:1181,002,1.0
input_SAR.txt:1216,002,1.0
input_SAR.txt:1251,000,1.0
input_SAR.txt:1286,000,1.0
input_SAR.txt:1321,000,1.0
input_SAR.txt:1356,004,1.0
input_SAR.txt:1391,000,1.0
input_SAR.txt:1426,002,1.0
input_SAR.txt:1461,000,1.0
input_SAR.txt:1496,005,1.0
input_SAR.txt:1531,000,1.0
input_SAR.txt:1566,011,1.0
input_SAR.txt:1601,000,1.0
input_SAR.txt:1636,000,1.0
input_SAR.txt:1671,000,1.0
input_SAR.txt:13,001,1.0
input_SAR.txt:48,003,1.0
input_SAR.txt:83,001,1.0
input_SAR.txt:118,003,1.0
input_SAR.txt:153,010,1.0
input_SAR.txt:188,002,1.0
input_SAR.txt:223,002,1.0
input_SAR.txt:258,002,1.0
input_SAR.txt:293,004,1.0
input_SAR.txt:328,001,1.0
input_SAR.txt:363,000,1.0
input_SAR.txt:398,006,1.0
input_SAR.txt:433,003,1.0
input_SAR.txt:468,002,1.0
input_SAR.txt:503,001,1.0
input_SAR.txt:538,002,1.0
input_SAR.txt:573,000,1.0
input_SAR.txt:608,000,1.0
input_SAR.txt:643,002,1.0
input_SAR.txt:678,009,1.0
input_SAR.txt:713,000,1.0
input_SAR.txt:748,001,1.0
input_SAR.txt:783,000,1.0
input_SAR.txt:818,011,1.0
input_SAR.txt:853,001,1.0
input_SAR.txt:883,000,1.0
input_SAR.txt:918,005,1.0
input_SAR.txt:953,004,1.0
input_SAR.txt:988,001,1.0
input_SAR.txt:1023,000,1.0
input_SAR.txt:1058,002,1.0
input_SAR.txt:1093,004,1.0
input_SAR.txt:1128,005,1.0
input_SAR.txt:1163,000,1.0
input_SAR.txt:1198,000,1.0
input_SAR.txt:1233,000,1.0
input_SAR.txt:1268,011,1.0
input_SAR.txt:1303,002,1.0
input_SAR.txt:1338,000,1.0
input_SAR.txt:1373,005,1.0
input_SAR.txt:1408,000,1.0
input_SAR.txt:1443,000,1.0
input_SAR.txt:1478,005,1.0
input_SAR.txt:1513,000,1.0
input_SAR.txt:1548,005,1.0
input_SAR.txt:1583,000,1.0
input_SAR.txt:1618,000,1.0
input_SAR.txt:1653,000,1.0
input_SAR.txt:4,002,1.0
input_SAR.txt:39,001,1.0
input_SAR.txt:74,001,1.0
input_SAR.txt:109,007,1.0
input_SAR.txt:144,000,1.0
input_SAR.txt:179,000,1.0
input_SAR.txt:214,001,1.0
input_SAR.txt:249,004,1.0
input_SAR.txt:284,001,1.0
input_SAR.txt:319,005,1.0
input_SAR.txt:354,010,1.0
input_SAR.txt:389,000,1.0
input_SAR.txt:424,000,1.0
input_SAR.txt:459,003,1.0
input_SAR.txt:494,011,1.0
input_SAR.txt:529,000,1.0
input_SAR.txt:564,001,1.0
input_SAR.txt:599,001,1.0
input_SAR.txt:634,001,1.0
input_SAR.txt:669,001,1.0
input_SAR.txt:704,001,1.0
input_SAR.txt:739,000,1.0
input_SAR.txt:774,004,1.0
input_SAR.txt:809,000,1.0
input_SAR.txt:844,001,1.0
input_SAR.txt:874,005,1.0
input_SAR.txt:909,001,1.0
input_SAR.txt:944,003,1.0
input_SAR.txt:979,000,1.0
input_SAR.txt:1014,005,1.0
input_SAR.txt:1049,006,1.0
input_SAR.txt:1084,005,1.0
input_SAR.txt:1119,005,1.0
input_SAR.txt:1154,005,1.0
input_SAR.txt:1189,000,1.0
input_SAR.txt:1224,000,1.0
input_SAR.txt:1259,000,1.0
input_SAR.txt:1294,003,1.0
input_SAR.txt:1329,005,1.0
input_SAR.txt:1364,000,1.0
input_SAR.txt:1399,000,1.0
input_SAR.txt:1434,008,1.0
input_SAR.txt:1469,005,1.0
input_SAR.txt:1504,002,1.0
input_SAR.txt:1539,000,1.0
input_SAR.txt:1574,001,1.0
input_SAR.txt:1609,001,1.0
input_SAR.txt:1644,000,1.0
input_SAR.txt:30,002,1.0
input_SAR.txt:65,000,1.0
input_SAR.txt:100,001,1.0
input_SAR.txt:135,001,1.0
input_SAR.txt:170,001,1.0
input_SAR.txt:205,001,1.0
input_SAR.txt:240,001,1.0
input_SAR.txt:275,001,1.0
input_SAR.txt:310,003,1.0
input_SAR.txt:345,000,1.0
input_SAR.txt:380,000,1.0
input_SAR.txt:415,000,1.0
input_SAR.txt:450,012,1.0
input_SAR.txt:485,001,1.0
input_SAR.txt:520,001,1.0
input_SAR.txt:555,000,1.0
input_SAR.txt:590,000,1.0
input_SAR.txt:625,001,1.0
input_SAR.txt:660,002,1.0
input_SAR.txt:695,004,1.0
input_SAR.txt:730,008,1.0
input_SAR.txt:765,001,1.0
input_SAR.txt:800,002,1.0
input_SAR.txt:835,000,1.0
input_SAR.txt:865,005,1.0
input_SAR.txt:900,004,1.0
input_SAR.txt:935,002,1.0
input_SAR.txt:970,000,1.0
input_SAR.txt:1005,002,1.0
input_SAR.txt:1040,001,1.0
input_SAR.txt:1075,000,1.0
input_SAR.txt:1110,005,1.0
input_SAR.txt:1145,000,1.0
input_SAR.txt:1180,002,1.0
input_SAR.txt:1215,006,1.0
input_SAR.txt:1250,005,1.0
input_SAR.txt:1285,000,1.0
input_SAR.txt:1320,000,1.0
input_SAR.txt:1355,001,1.0
input_SAR.txt:1390,000,1.0
input_SAR.txt:1425,008,1.0
input_SAR.txt:1460,000,1.0
input_SAR.txt:1495,000,1.0
input_SAR.txt:1530,000,1.0
input_SAR.txt:1565,000,1.0
input_SAR.txt:1600,000,1.0
input_SAR.txt:1635,002,1.0
input_SAR.txt:1670,001,1.0
input_SAR.txt:2,011,1.0
input_SAR.txt:37,002,1.0
input_SAR.txt:72,001,1.0
input_SAR.txt:107,002,1.0
input_SAR.txt:142,000,1.0
input_SAR.txt:177,000,1.0
input_SAR.txt:212,000,1.0
input_SAR.txt:247,002,1.0
input_SAR.txt:282,012,1.0
input_SAR.txt:317,011,1.0
input_SAR.txt:352,000,0.784423
input_SAR.txt:352,001,0.215577
input_SAR.txt:387,000,1.0
input_SAR.txt:422,000,1.0
input_SAR.txt:457,004,1.0
input_SAR.txt:492,000,1.0
input_SAR.txt:527,005,1.0
input_SAR.txt:562,002,1.0
input_SAR.txt:597,001,1.0
input_SAR.txt:632,002,1.0
input_SAR.txt:667,000,1.0
input_SAR.txt:702,001,1.0
input_SAR.txt:737,009,1.0
input_SAR.txt:772,000,1.0
input_SAR.txt:807,009,1.0
input_SAR.txt:842,001,1.0
input_SAR.txt:872,005,1.0
input_SAR.txt:907,001,1.0
input_SAR.txt:942,003,1.0
input_SAR.txt:977,004,1.0
input_SAR.txt:1012,000,1.0
input_SAR.txt:1047,000,1.0
input_SAR.txt:1082,005,1.0
input_SAR.txt:1117,000,1.0
input_SAR.txt:1152,012,1.0
input_SAR.txt:1187,000,1.0
input_SAR.txt:1222,001,1.0
input_SAR.txt:1257,001,1.0
input_SAR.txt:1292,000,1.0
input_SAR.txt:1327,005,1.0
input_SAR.txt:1362,006,1.0
input_SAR.txt:1397,001,1.0
input_SAR.txt:1432,000,1.0
input_SAR.txt:1467,003,1.0
input_SAR.txt:1502,001,1.0
input_SAR.txt:1537,002,1.0
input_SAR.txt:1572,001,1.0
input_SAR.txt:1607,004,1.0
input_SAR.txt:1642,000,1.0
input_SAR.txt:7,002,1.0
input_SAR.txt:42,000,1.0
input_SAR.txt:77,001,1.0
input_SAR.txt:112,002,1.0
input_SAR.txt:147,009,1.0
input_SAR.txt:182,000,1.0
input_SAR.txt:217,011,1.0
input_SAR.txt:252,002,1.0
input_SAR.txt:287,000,1.0
input_SAR.txt:322,000,1.0
input_SAR.txt:357,001,1.0
input_SAR.txt:392,001,1.0
input_SAR.txt:427,000,1.0
input_SAR.txt:462,003,1.0
input_SAR.txt:497,001,1.0
input_SAR.txt:532,011,1.0
input_SAR.txt:567,000,1.0
input_SAR.txt:602,001,1.0
input_SAR.txt:637,005,1.0
